55222,KEN1110,7.0,11/11/10
55222,KEN1120,8.0,02/11/10
55222,KEN1130,6.0,02/11/10
55222,KEN1300,9.0,03/02/11
55222,KEN1210,6.0,21/02/11
55222,KEN1220,8.0,06/01/11
55222,KEN1230,6.0,10/02/11
55222,KEN1410,2.0,05/07/11
55222,KEN1430,7.0,11/04/11
55222,KEN1510,2.0,18/07/11
55222,KEN1520,6.0,06/07/11
55222,KEN1530,3.0,23/06/11
55222,KEN1600,8.0,04/07/11
55222,KEN1420,5.0,06/04/11
13985,KEN1110,1.0,11/11/10
13985,KEN1120,1.0,02/11/10
78005,KEN1110,9.0,11/11/10
78005,KEN1120,7.0,02/11/10
78005,KEN1130,10.0,02/11/10
72521,KEN1300,8.0,03/02/11
72521,KEN1110,5.0,17/02/11
72521,KEN1120,3.0,02/11/10
72521,KEN1130,5.0,08/02/11
72521,KEN1210,2.0,13/01/11
72521,KEN1220,3.0,10/02/11
72521,KEN1230,4.0,06/01/11
72521,KEN1410,1.0,05/07/11
72521,KEN1430,2.0,11/04/11
72521,KEN1510,1.0,22/06/11
72521,KEN1520,1.0,20/06/11
72521,KEN1530,3.0,15/08/11
22638,KEN1110,5.0,17/02/11
22638,KEN1120,6.0,17/02/11
22638,KEN1130,6.0,08/02/11
22638,KEN1210,1.0,13/01/11
22638,KEN1220,4.0,06/01/11
22638,KEN1230,6.0,10/02/11
22638,KEN1300,8.0,03/02/11
22638,KEN1410,2.0,05/07/11
22638,KEN1510,2.0,18/07/11
22638,KEN1530,3.0,23/06/11
22638,KEN1600,7.0,04/07/11
89305,KEN1110,5.0,17/02/11
89305,KEN1130,1.0,02/11/10
89305,KEN1300,8.0,15/02/11
89305,KEN1210,2.0,13/01/11
89305,KEN1220,1.0,06/01/11
79258,KEN1110,10.0,11/11/10
79258,KEN1120,8.0,02/11/10
79258,KEN1130,8.0,02/11/10
79258,KEN1300,8.0,15/02/11
79258,KEN1210,8.0,13/01/11
79258,KEN1220,7.0,06/01/11
79258,KEN1230,8.0,06/01/11
79258,KEN1410,7.0,14/04/11
79258,KEN1420,7.0,11/04/11
79258,KEN1430,9.0,11/04/11
79258,KEN1510,9.0,22/06/11
79258,KEN1520,7.0,20/06/11
79258,KEN1530,9.0,23/06/11
79258,KEN1600,8.0,04/07/11
68953,KEN1110,7.0,11/11/10
68953,KEN1120,6.0,23/06/11
68953,KEN1130,6.0,02/11/10
68953,KEN1300,8.0,03/02/11
68953,KEN1220,6.0,07/07/11
68953,KEN1230,8.0,06/01/11
68953,KEN1410,8.0,14/04/11
68953,KEN1430,7.0,11/04/11
68953,KEN1510,7.0,22/06/11
68953,KEN1520,6.0,06/07/11
68953,KEN1530,4.0,15/08/11
68953,KEN1600,8.0,04/07/11
68953,KEN1210,6.0,15/03/12
71623,KEN1110,3.0,11/11/10
71623,KEN1120,7.0,02/11/10
71623,KEN1130,4.0,02/11/10
71623,KEN1300,7.0,03/02/11
71623,KEN1220,6.0,10/02/11
71623,KEN1600,6.0,04/07/11
69382,KEN1110,3.0,11/11/10
69382,KEN1130,2.0,02/11/10
69382,KEN1230,1.0,06/01/11
69382,KEN1110,3.0,11/11/10
69382,KEN1130,2.0,02/11/10
69382,KEN1230,1.0,06/01/11
67388,KEN1120,6.0,02/11/10
67388,KEN1300,8.0,03/02/11
67388,KEN1220,6.0,06/01/11
67388,KEN1420,4.0,18/07/11
67388,KEN1520,6.0,06/07/11
67388,KEN1600,8.0,04/07/11
67388,KEN1120,6.0,02/11/10
67388,KEN1300,8.0,03/02/11
67388,KEN1220,6.0,06/01/11
67388,KEN1420,4.0,18/07/11
67388,KEN1520,6.0,06/07/11
67388,KEN1600,8.0,04/07/11
67388,KEN1120,6.0,02/11/10
67388,KEN1300,8.0,03/02/11
67388,KEN1220,6.0,06/01/11
67388,KEN1420,4.0,18/07/11
67388,KEN1520,6.0,06/07/11
67388,KEN1600,8.0,04/07/11
67388,KEN1120,6.0,02/11/10
67388,KEN1300,8.0,03/02/11
67388,KEN1220,6.0,06/01/11
67388,KEN1420,4.0,18/07/11
67388,KEN1520,6.0,06/07/11
67388,KEN1600,8.0,04/07/11
67388,KEN1120,6.0,02/11/10
67388,KEN1300,8.0,03/02/11
67388,KEN1220,6.0,06/01/11
67388,KEN1420,4.0,18/07/11
67388,KEN1520,6.0,06/07/11
67388,KEN1600,8.0,04/07/11
79879,KEN1110,5.0,11/11/10
79879,KEN1120,4.0,02/11/10
79879,KEN1130,6.0,02/11/10
79879,KEN1210,0.0,13/01/11
79879,KEN1220,3.0,06/01/11
79879,KEN1230,3.0,06/01/11
83318,KEN1120,7.0,02/11/10
83318,KEN3231,0.0,21/12/10
83318,KEN3236,7.0,13/01/11
83318,KEN3130,8.0,16/11/10
83318,KEN3234,6.0,02/12/10
83318,KEN1220,7.0,10/02/11
83318,KEN3120,6.0,22/02/11
83318,KEN1410,2.0,14/04/11
83318,KEN2520,9.0,18/07/11
83318,KEN1530,8.0,23/06/11
83318,KEN1120,7.0,02/11/10
83318,KEN3231,0.0,21/12/10
83318,KEN3236,7.0,13/01/11
83318,KEN3130,8.0,16/11/10
83318,KEN3234,6.0,02/12/10
83318,KEN1220,7.0,10/02/11
83318,KEN3120,6.0,22/02/11
83318,KEN1410,2.0,14/04/11
83318,KEN2520,9.0,18/07/11
83318,KEN1530,8.0,23/06/11
83318,KEN1120,7.0,02/11/10
83318,KEN3231,0.0,21/12/10
83318,KEN3236,7.0,13/01/11
83318,KEN3130,8.0,16/11/10
83318,KEN3234,6.0,02/12/10
83318,KEN1220,7.0,10/02/11
83318,KEN3120,6.0,22/02/11
83318,KEN1410,2.0,14/04/11
83318,KEN2520,9.0,18/07/11
83318,KEN1530,8.0,23/06/11
91468,KEN2130,7.0,03/11/11
91468,KEN2410,7.0,17/04/12
91468,KEN2520,6.0,14/06/12
91468,KEN2530,7.0,26/06/12
91468,KEN3500,7.0,26/06/12
91468,KEN3140,6.0,21/11/11
91468,KEN3410,6.0,01/05/12
33429,KEN3140,7.0,19/01/12
33429,KEN3130,2.0,10/11/11
33429,KEN3234,7.0,01/12/11
33429,KEN2130,6.0,07/02/12
33429,KEN2520,6.0,14/06/12
33429,KEN2530,3.0,26/06/12
33429,KEN2600,6.0,13/10/11
33429,KEN3231,4.0,22/12/11
33429,KEN3232,6.0,09/01/12
33429,KEN3236,8.0,09/01/12
33429,KEN3300,8.0,02/02/12
33429,KEN3410,7.0,01/05/12
33429,KEN3430,8.0,01/05/12
33429,KEN3450,8.0,23/04/12
33429,KEN3500,7.5,16/05/13
4007,KEN3140,7.0,21/11/11
4007,KEN3410,7.0,01/05/12
4007,KEN3500,8.0,30/08/12
85321,KEN2130,8.0,03/11/11
85321,KEN3500,7.0,16/02/12
69171,KEN3234,8.0,06/02/12
69171,KEN3140,7.0,21/11/11
69171,KEN3235,8.0,09/01/12
69171,KEN3300,9.0,02/02/12
69171,KEN3410,8.0,01/05/12
69171,KEN3440,6.0,01/05/12
69171,KEN3500,8.5,06/07/12
69171,KEN2240,6.0,26/01/12
90517,KEN1130,8.0,16/02/12
90517,KEN1210,7.0,01/03/12
90517,KEN2220,6.0,10/01/12
17251,KEN1420,4.0,10/07/12
17251,KEN1430,7.0,17/04/12
17251,KEN2130,2.0,07/02/12
17251,KEN2230,3.0,27/02/12
17251,KEN2520,3.0,14/06/12
17251,KEN2530,3.0,26/06/12
17251,KEN1540,6.0,07/08/12
17251,KEN3600,7.0,09/08/12
17251,KEN3601,7.0,09/08/12
17251,KEN3602,6.0,09/08/12
59626,KEN3500,7.5,26/06/12
59626,KEN3240,7.0,21/08/12
52959,KEN2220,6.0,10/01/12
52959,KEN2230,8.0,19/01/12
52959,KEN2420,7.0,06/07/12
52959,KEN3232,6.0,09/01/12
52959,KEN3430,6.0,01/05/12
52959,KEN3500,7.0,26/06/12
52959,KEN3140,8.0,21/11/11
52959,KEN2530,7.0,04/06/12
52959,KEN3410,8.0,01/05/12
52959,KEN3440,8.0,01/05/12
20642,KEN3140,5.0,07/02/12
20642,KEN2530,4.0,26/06/12
20642,KEN3410,7.0,01/05/12
20642,KEN3440,7.0,01/05/12
20642,KEN3450,6.0,28/06/12
47484,KEN3430,6.0,01/05/12
47484,KEN3440,6.0,05/07/12
47484,KEN3450,7.0,23/04/12
47484,KEN2530,6.0,04/06/12
47484,KEN2520,4.0,05/07/12
47484,KEN3600,6.0,13/08/12
47484,KEN3601,6.0,13/08/12
47484,KEN3602,6.0,13/08/12
9635,KEN1110,7.0,09/01/12
9635,KEN1130,6.0,09/01/12
9635,KEN1420,5.0,17/04/12
9635,KEN1430,8.0,17/04/12
9635,KEN1530,5.0,22/06/12
9635,KEN2120,6.0,27/02/12
9635,KEN2220,6.0,13/02/12
9635,KEN2230,4.0,27/02/12
9635,KEN2410,6.0,17/04/12
9635,KEN2510,8.0,04/06/12
9635,KEN2600,7.0,26/06/12
14336,KEN2130,5.0,07/02/12
14336,KEN2530,4.0,26/06/12
14336,KEN3231,6.0,22/12/11
14336,KEN3410,6.0,01/05/12
14336,KEN1540,6.0,07/08/12
39141,KEN3140,8.0,07/02/12
39141,KEN1420,5.0,10/07/12
39141,KEN1530,6.0,06/08/12
39141,KEN2130,7.0,07/02/12
39141,KEN2430,6.0,28/06/12
39141,KEN3440,7.0,01/05/12
39141,KEN3430,9.0,01/05/12
39141,KEN3410,8.0,01/05/12
84509,KEN3500,8.5,09/08/12
51996,KEN3500,7.5,03/09/12
81633,KEN3234,4.0,06/02/12
45938,KEN3130,5.0,16/02/12
45938,KEN3140,5.0,07/02/12
45938,KEN2120,7.0,24/11/11
45938,KEN2230,6.0,19/01/12
45938,KEN3231,4.0,22/12/11
45938,KEN3410,6.0,05/07/12
45938,KEN3430,7.0,01/05/12
45938,KEN3440,7.0,01/05/12
45938,KEN3450,9.0,23/04/12
45938,KEN2410,7.0,17/04/12
45938,KEN2420,7.0,06/07/12
28650,KEN3500,7.5,20/03/12
99227,KEN2120,7.0,17/11/11
99227,KEN2300,7.5,06/02/12
99227,KEN3300,8.0,31/01/13
99227,KEN3130,8.0,10/11/11
99227,KEN3233,6.0,21/11/11
99227,KEN3234,10.0,01/12/11
99227,KEN3231,6.0,02/02/12
99227,KEN3232,7.0,09/01/12
99227,KEN3235,9.0,09/01/12
99227,KEN3236,10.0,09/01/12
99227,KEN3410,10.0,01/05/12
99227,KEN3430,7.0,01/05/12
99227,KEN3440,6.0,01/05/12
99227,KEN3450,8.0,23/04/12
99227,KEN3500,9.0,26/06/12
99227,KEN2240,7.0,09/01/12
81474,KEN1130,6.0,16/02/12
81474,KEN1210,6.0,01/03/12
81474,KEN1530,4.0,06/08/12
81474,KEN2120,5.0,27/02/12
81474,KEN2220,3.0,13/02/12
81474,KEN2230,4.0,27/02/12
81474,KEN2410,6.0,03/07/12
81474,KEN2420,3.0,03/09/12
81474,KEN2510,6.0,02/07/12
81474,KEN2520,4.0,05/07/12
80811,KEN3130,8.0,10/11/11
80811,KEN3234,9.0,01/12/11
80811,KEN3140,7.0,21/11/11
80811,KEN3235,7.0,09/01/12
80811,KEN3236,7.0,09/01/12
80811,KEN3300,7.5,02/02/12
80811,KEN3410,9.0,01/05/12
80811,KEN3430,9.0,01/05/12
80811,KEN3440,7.0,01/05/12
80811,KEN3500,8.0,26/06/12
80811,KEN3231,7.0,22/12/11
40602,KEN3130,6.0,10/11/11
40602,KEN3233,8.0,21/11/11
40602,KEN3234,7.0,01/12/11
40602,KEN3231,7.0,02/02/12
40602,KEN3236,8.0,09/01/12
40602,KEN3300,8.0,02/02/12
40602,KEN3410,10.0,01/05/12
40602,KEN3440,6.0,01/05/12
40602,KEN3500,7.5,26/06/12
40602,KEN2240,8.0,09/01/12
40602,KEN3430,9.0,01/05/12
1812,KEN1130,6.0,17/11/11
1812,KEN1210,2.0,01/03/12
1812,KEN2110,7.0,17/11/11
1812,KEN2240,6.0,27/02/12
1812,KEN2600,6.0,13/10/11
52965,KEN3500,8.0,06/07/12
52965,KEN3600,10.0,21/05/12
52965,KEN3601,8.0,21/05/12
52965,KEN3602,8.0,21/05/12
39084,KEN3130,7.0,10/11/11
39084,KEN3234,7.0,01/12/11
39084,KEN3140,7.0,21/11/11
39084,KEN3231,8.0,22/12/11
39084,KEN3235,7.0,09/01/12
39084,KEN3236,8.0,09/01/12
39084,KEN3300,7.5,02/02/12
39084,KEN3410,6.0,01/05/12
39084,KEN3430,8.0,01/05/12
39084,KEN2600,6.0,13/10/11
39084,KEN3440,6.0,01/05/12
66404,KEN3130,6.0,10/11/11
66404,KEN3234,9.0,01/12/11
66404,KEN3140,9.0,21/11/11
66404,KEN3235,8.0,09/01/12
66404,KEN3236,9.0,09/01/12
66404,KEN3410,9.0,01/05/12
66404,KEN3430,10.0,01/05/12
66404,KEN3440,8.0,01/05/12
66404,KEN3500,9.5,26/06/12
66404,KEN3300,9.0,02/02/12
66404,KEN2240,7.0,09/01/12
6720,KEN1430,7.0,17/04/12
6720,KEN1520,4.0,12/06/12
6720,KEN1600,7.0,28/06/12
6720,KEN1300,8.0,26/03/12
6720,KEN1110,8.0,03/11/11
6720,KEN1120,9.0,21/11/11
6720,KEN1130,6.0,17/11/11
6720,KEN1220,7.0,02/03/12
3681,KEN2110,8.0,17/11/11
3681,KEN2120,8.0,27/02/12
3681,KEN2130,5.0,07/02/12
3681,KEN2220,7.0,10/01/12
3681,KEN2230,7.0,19/01/12
3681,KEN2240,6.0,09/01/12
3681,KEN2300,7.5,06/02/12
3681,KEN2410,6.0,17/04/12
3681,KEN2420,6.0,01/05/12
3681,KEN2430,7.0,05/04/12
3681,KEN2510,9.0,04/06/12
3681,KEN2520,8.0,14/06/12
3681,KEN2530,6.0,04/06/12
3681,KEN2600,6.5,26/06/12
3681,KEN1210,6.0,19/01/12
79783,KEN3410,9.0,01/05/12
79783,KEN3430,9.0,01/05/12
79783,KEN3440,7.0,01/05/12
79783,KEN2130,6.0,03/11/11
79783,KEN3236,6.0,09/01/12
79783,KEN3130,6.0,16/02/12
79783,KEN3140,1.0,07/02/12
79783,KEN3450,7.0,23/04/12
79783,KEN3500,8.0,26/06/12
23216,KEN2110,9.0,17/11/11
23216,KEN2600,6.0,13/10/11
23216,KEN3500,8.0,26/06/12
23216,KEN3130,7.0,16/02/12
23216,KEN3233,8.0,21/11/11
23216,KEN3234,9.0,01/12/11
23216,KEN3231,7.0,22/12/11
23216,KEN3232,7.0,09/01/12
23216,KEN3236,8.0,09/01/12
23216,KEN3300,8.0,02/02/12
23216,KEN3410,9.0,01/05/12
23216,KEN3430,9.0,01/05/12
23216,KEN3440,8.0,01/05/12
44332,KEN3430,9.0,01/05/12
44332,KEN3500,7.5,26/06/12
44332,KEN3410,9.0,01/05/12
76959,KEN3130,7.0,10/11/11
76959,KEN3234,8.0,01/12/11
76959,KEN3140,8.0,21/11/11
76959,KEN3235,8.0,09/01/12
76959,KEN3236,8.0,09/01/12
76959,KEN2240,9.0,09/01/12
76959,KEN3300,9.0,02/02/12
76959,KEN3410,10.0,01/05/12
76959,KEN3430,10.0,01/05/12
76959,KEN3440,9.0,01/05/12
76959,KEN3500,8.0,26/06/12
75173,KEN3130,7.0,14/11/11
75173,KEN3140,9.0,21/11/11
75173,KEN3235,8.0,09/01/12
75173,KEN3236,9.0,09/01/12
75173,KEN2240,8.0,09/01/12
75173,KEN3234,10.0,01/12/11
75173,KEN3300,8.0,02/02/12
75173,KEN3410,9.0,01/05/12
75173,KEN3430,9.0,01/05/12
75173,KEN3440,7.0,21/05/12
75173,KEN3500,8.5,26/06/12
49145,KEN2110,6.0,13/02/12
49145,KEN2230,6.0,19/01/12
49145,KEN2410,6.0,03/07/12
49145,KEN2430,2.0,28/06/12
49145,KEN2510,6.0,04/06/12
49145,KEN2530,2.0,04/06/12
49145,KEN2600,7.0,26/06/12
49145,KEN1210,6.0,01/03/12
49145,KEN1410,6.0,13/11/12
59080,KEN1220,6.0,02/03/12
59080,KEN1420,4.0,10/07/12
59080,KEN2110,8.0,17/11/11
59080,KEN2130,6.0,07/02/12
59080,KEN2220,6.0,13/02/12
59080,KEN2230,7.0,27/02/12
59080,KEN2300,7.5,06/02/12
59080,KEN2410,8.0,03/07/12
59080,KEN2430,7.0,05/04/12
59080,KEN2510,7.0,04/06/12
59080,KEN2520,7.0,14/06/12
59080,KEN2530,6.0,04/06/12
59080,KEN2600,7.0,26/06/12
41457,KEN2110,7.0,17/11/11
41457,KEN2130,8.0,03/11/11
41457,KEN2220,9.0,10/01/12
41457,KEN2410,7.0,17/04/12
41457,KEN2430,7.0,05/04/12
41457,KEN2510,7.0,04/06/12
41457,KEN2530,6.0,04/06/12
41457,KEN2600,7.0,26/06/12
41457,KEN3231,7.0,22/12/11
41457,KEN2110,7.0,17/11/11
41457,KEN2130,8.0,03/11/11
41457,KEN2220,9.0,10/01/12
41457,KEN2410,7.0,17/04/12
41457,KEN2430,7.0,05/04/12
41457,KEN2510,7.0,04/06/12
41457,KEN2530,6.0,04/06/12
41457,KEN2600,7.0,26/06/12
41457,KEN3231,7.0,22/12/11
36351,KEN3130,7.0,10/11/11
36351,KEN3234,9.0,01/12/11
36351,KEN3140,8.0,21/11/11
36351,KEN3235,8.0,09/01/12
36351,KEN3236,8.0,09/01/12
36351,KEN2240,6.0,09/01/12
36351,KEN3300,7.5,02/02/12
36351,KEN3410,10.0,01/05/12
36351,KEN3430,10.0,01/05/12
36351,KEN3440,8.0,01/05/12
36351,KEN3500,8.5,26/06/12
26705,KEN1110,8.0,03/11/11
26705,KEN1300,6.0,26/03/12
26705,KEN1420,7.0,17/04/12
26705,KEN1440,10.0,05/04/12
26705,KEN1520,7.0,12/06/12
26705,KEN1530,9.0,22/06/12
26705,KEN1540,10.0,07/08/12
26705,KEN1600,7.5,28/06/12
26705,KEN1210,7.0,01/03/12
26705,KEN1220,8.0,26/01/12
68316,KEN1120,6.0,06/02/12
68316,KEN1210,7.0,01/03/12
68316,KEN1410,6.0,13/11/12
68316,KEN2110,5.0,13/02/12
68316,KEN2120,8.0,17/11/11
68316,KEN2130,7.0,03/11/11
68316,KEN2220,7.0,10/01/12
68316,KEN2230,2.0,19/01/12
68316,KEN2240,6.0,09/01/12
68316,KEN2410,6.0,03/07/12
68316,KEN2420,2.0,01/05/12
68316,KEN2430,4.0,28/06/12
68316,KEN2510,8.0,02/07/12
68316,KEN2520,7.0,14/06/12
68316,KEN2530,4.0,26/06/12
50851,KEN2110,4.0,13/02/12
50851,KEN2120,6.0,17/11/11
50851,KEN2130,4.0,07/02/12
50851,KEN2230,1.0,19/01/12
50851,KEN2240,1.0,09/01/12
50851,KEN2300,7.5,06/02/12
50851,KEN2410,7.0,17/04/12
50851,KEN1420,6.0,17/04/12
50851,KEN1520,6.0,07/08/12
50851,KEN1530,1.0,06/08/12
50851,KEN1540,0.0,07/08/12
52600,KEN1420,5.0,10/07/12
52600,KEN1520,6.0,12/06/12
52600,KEN1530,8.0,22/06/12
52600,KEN2430,6.0,28/06/12
52600,KEN2510,9.0,04/06/12
52600,KEN2410,8.0,17/04/12
52600,KEN2420,3.0,01/05/12
52600,KEN2600,6.5,26/06/12
33963,KEN2110,6.0,17/11/11
33963,KEN2120,6.0,17/11/11
33963,KEN2130,6.0,03/11/11
33963,KEN2220,7.0,10/01/12
33963,KEN2230,6.0,27/02/12
33963,KEN2240,6.0,27/02/12
33963,KEN2300,7.0,06/02/12
33963,KEN2410,7.0,17/04/12
33963,KEN2420,6.0,01/05/12
33963,KEN2430,8.0,05/04/12
33963,KEN2510,9.0,04/06/12
33963,KEN2520,8.0,14/06/12
33963,KEN2530,7.0,04/06/12
33963,KEN2600,7.0,26/06/12
67986,KEN2110,9.0,17/11/11
67986,KEN2120,4.0,17/11/11
67986,KEN2130,7.0,07/02/12
67986,KEN2220,7.0,10/01/12
67986,KEN2230,6.0,19/01/12
67986,KEN2240,6.0,09/01/12
67986,KEN2300,7.5,06/02/12
67986,KEN2410,6.0,17/04/12
67986,KEN2420,7.0,01/05/12
67986,KEN2430,8.0,05/04/12
67986,KEN2510,8.0,04/06/12
67986,KEN2520,9.0,14/06/12
67986,KEN2530,6.0,26/06/12
67986,KEN2600,6.5,26/06/12
67986,KEN1210,7.0,19/01/12
61067,KEN2110,8.0,17/11/11
61067,KEN2120,3.0,17/11/11
61067,KEN2130,4.0,03/11/11
77422,KEN2110,7.0,17/11/11
77422,KEN2120,7.0,27/02/12
77422,KEN2130,6.0,03/11/11
77422,KEN2220,8.0,10/01/12
77422,KEN2230,6.0,19/01/12
77422,KEN2240,6.0,09/01/12
77422,KEN2300,7.0,06/02/12
77422,KEN2410,7.0,17/04/12
77422,KEN2420,6.0,01/05/12
77422,KEN2430,8.0,05/04/12
77422,KEN2510,9.0,04/06/12
77422,KEN2520,9.0,14/06/12
77422,KEN2530,7.0,04/06/12
77422,KEN2600,7.0,26/06/12
23262,KEN2110,9.0,17/11/11
23262,KEN2120,6.0,17/11/11
23262,KEN2130,6.0,03/11/11
23262,KEN2220,7.0,10/01/12
23262,KEN2230,6.0,19/01/12
23262,KEN2240,7.0,09/01/12
23262,KEN2300,7.0,06/02/12
23262,KEN2410,7.0,17/04/12
23262,KEN2420,8.0,01/05/12
23262,KEN2430,9.0,05/04/12
23262,KEN2510,9.0,04/06/12
23262,KEN2520,7.0,14/06/12
23262,KEN2530,8.0,04/06/12
9725,KEN3233,5.0,21/11/11
9725,KEN2130,6.0,07/02/12
9725,KEN3231,4.0,22/12/11
9725,KEN3440,6.0,01/05/12
9725,KEN2420,7.0,01/05/12
9725,KEN3410,7.0,01/05/12
9725,KEN1540,8.0,07/08/12
9725,KEN3500,7.0,18/09/12
79545,KEN2110,8.0,17/11/11
79545,KEN2120,7.0,17/11/11
79545,KEN2130,8.0,07/02/12
79545,KEN2220,9.0,10/01/12
79545,KEN2230,7.0,19/01/12
79545,KEN2240,8.0,09/01/12
79545,KEN2300,7.5,06/02/12
79545,KEN2410,8.0,17/04/12
79545,KEN2420,8.0,01/05/12
79545,KEN2430,8.0,05/04/12
79545,KEN2510,8.0,04/06/12
79545,KEN2520,10.0,14/06/12
79545,KEN2530,8.0,04/06/12
79545,KEN2600,6.5,26/06/12
55222,KEN2110,4.0,17/11/11
55222,KEN2130,1.0,03/11/11
22638,KEN1110,6.0,03/11/11
22638,KEN1530,6.0,06/08/12
22638,KEN1410,7.0,19/04/12
22638,KEN1220,6.0,02/03/12
22638,KEN1430,8.0,17/04/12
22638,KEN1420,1.0,17/04/12
79258,KEN2110,7.0,17/11/11
79258,KEN2120,6.0,17/11/11
79258,KEN2130,7.0,03/11/11
79258,KEN2220,7.0,10/01/12
79258,KEN2230,6.0,19/01/12
79258,KEN2240,7.0,09/01/12
79258,KEN2300,7.0,06/02/12
79258,KEN2410,8.0,17/04/12
79258,KEN2420,6.0,01/05/12
79258,KEN2430,9.0,05/04/12
79258,KEN2510,9.0,04/06/12
79258,KEN2520,9.0,14/06/12
79258,KEN2530,6.0,04/06/12
68953,KEN2110,6.0,13/02/12
68953,KEN2120,6.0,27/02/12
68953,KEN2130,5.0,03/11/11
68953,KEN2300,7.5,06/02/12
68953,KEN2410,8.0,17/04/12
68953,KEN2420,4.0,06/07/12
68953,KEN2430,6.0,05/04/12
68953,KEN2510,6.0,02/07/12
68953,KEN2520,6.0,14/06/12
68953,KEN2530,6.0,26/06/12
68953,KEN1420,4.0,10/07/12
68953,KEN1530,6.0,22/06/12
71623,KEN1420,2.0,17/04/12
67388,KEN1420,6.0,17/04/12
67388,KEN1210,7.0,01/03/12
67388,KEN2110,7.0,17/11/11
67388,KEN2230,3.0,27/02/12
67388,KEN2240,4.0,27/02/12
67388,KEN2300,7.0,06/02/12
67388,KEN2410,7.0,03/07/12
67388,KEN2420,5.0,06/07/12
67388,KEN2510,6.0,04/06/12
67388,KEN1110,7.0,03/11/11
67388,KEN1130,9.0,17/11/11
67388,KEN1420,6.0,17/04/12
67388,KEN1210,7.0,01/03/12
67388,KEN2110,7.0,17/11/11
67388,KEN2230,3.0,27/02/12
67388,KEN2240,4.0,27/02/12
67388,KEN2300,7.0,06/02/12
67388,KEN2410,7.0,03/07/12
67388,KEN2420,5.0,06/07/12
67388,KEN2510,6.0,04/06/12
67388,KEN1110,7.0,03/11/11
67388,KEN1130,9.0,17/11/11
67388,KEN1420,6.0,17/04/12
67388,KEN1210,7.0,01/03/12
67388,KEN2110,7.0,17/11/11
67388,KEN2230,3.0,27/02/12
67388,KEN2240,4.0,27/02/12
67388,KEN2300,7.0,06/02/12
67388,KEN2410,7.0,03/07/12
67388,KEN2420,5.0,06/07/12
67388,KEN2510,6.0,04/06/12
67388,KEN1110,7.0,03/11/11
67388,KEN1130,9.0,17/11/11
67388,KEN1420,6.0,17/04/12
67388,KEN1210,7.0,01/03/12
67388,KEN2110,7.0,17/11/11
67388,KEN2230,3.0,27/02/12
67388,KEN2240,4.0,27/02/12
67388,KEN2300,7.0,06/02/12
67388,KEN2410,7.0,03/07/12
67388,KEN2420,5.0,06/07/12
67388,KEN2510,6.0,04/06/12
67388,KEN1110,7.0,03/11/11
67388,KEN1130,9.0,17/11/11
67388,KEN1420,6.0,17/04/12
67388,KEN1210,7.0,01/03/12
67388,KEN2110,7.0,17/11/11
67388,KEN2230,3.0,27/02/12
67388,KEN2240,4.0,27/02/12
67388,KEN2300,7.0,06/02/12
67388,KEN2410,7.0,03/07/12
67388,KEN2420,5.0,06/07/12
67388,KEN2510,6.0,04/06/12
67388,KEN1110,7.0,03/11/11
67388,KEN1130,9.0,17/11/11
83318,KEN1130,9.0,08/05/12
83318,KEN1410,8.0,08/05/12
83318,KEN2110,7.0,08/05/12
83318,KEN3231,4.0,08/05/12
83318,KEN2420,6.0,08/05/12
83318,KEN1440,9.0,03/07/12
83318,KEN1420,6.0,12/07/12
83318,KEN1130,9.0,08/05/12
83318,KEN1410,8.0,08/05/12
83318,KEN2110,7.0,08/05/12
83318,KEN3231,4.0,08/05/12
83318,KEN2420,6.0,08/05/12
83318,KEN1440,9.0,03/07/12
83318,KEN1420,6.0,12/07/12
83318,KEN1130,9.0,08/05/12
83318,KEN1410,8.0,08/05/12
83318,KEN2110,7.0,08/05/12
83318,KEN3231,4.0,08/05/12
83318,KEN2420,6.0,08/05/12
83318,KEN1440,9.0,03/07/12
83318,KEN1420,6.0,12/07/12
10546,KEN1110,6.0,03/11/11
10546,KEN1120,2.0,06/02/12
10546,KEN1130,6.0,17/11/11
10546,KEN1210,4.0,01/03/12
10546,KEN1220,4.0,02/03/12
10546,KEN1410,2.0,13/11/12
10546,KEN1430,7.0,17/04/12
10546,KEN1520,2.0,07/08/12
10546,KEN1540,1.0,07/08/12
10546,KEN1600,7.0,28/06/12
10546,KEN1300,6.5,26/03/12
53028,KEN1110,8.0,03/11/11
53028,KEN1120,8.0,21/11/11
53028,KEN1130,10.0,17/11/11
53028,KEN1210,8.0,10/01/12
53028,KEN1220,7.0,26/01/12
53028,KEN1410,10.0,23/01/12
53028,KEN1300,8.0,26/03/12
53028,KEN1420,8.0,17/04/12
53028,KEN1430,8.0,17/04/12
53028,KEN1440,7.0,05/04/12
53028,KEN1520,9.0,12/06/12
53028,KEN1530,8.0,22/06/12
53028,KEN1540,9.0,07/08/12
53028,KEN1600,7.5,28/06/12
15831,KEN1110,8.0,03/11/11
15831,KEN1120,7.0,21/11/11
15831,KEN1130,6.0,17/11/11
15831,KEN1210,6.0,01/03/12
15831,KEN1220,6.0,26/01/12
15831,KEN1410,4.0,13/11/12
15831,KEN1420,2.0,17/04/12
15831,KEN1430,7.0,17/04/12
15831,KEN1440,4.0,03/07/12
15831,KEN1520,6.0,12/06/12
15831,KEN1530,3.0,22/06/12
15831,KEN1540,1.0,07/08/12
